적재_연월,자전거번호,자전거_도입_연도,자전거_유형,자전거_상태
202511,001_0110_02732,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02733,2021-10-26 11:29,어울링,정상대기
202511,001_0110_3590S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3591S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3592S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3593S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3594S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3595S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3596S,2025-10-17 14:00,어울링,입고
202511,001_0110_3597S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3598S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3599S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3600S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3601S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3602S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3603S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3604S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3605S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3606S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3607S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3608S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3609S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3610S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3611S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3612S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3613S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3614S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3615S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3616S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3617S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3618S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3619S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3620S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3621S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3622S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3623S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3624S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3625S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3626S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3627S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3628S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3629S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3630S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3631S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3632S,2025-10-17 14:00,어울링,관리자재배치
202511,001_0110_3633S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3634S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3635S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3636S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3637S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3638S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3639S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3640S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3641S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3642S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3643S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3644S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3645S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3646S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3647S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3648S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3649S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3650S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3651S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3652S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3653S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3654S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3655S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3656S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3657S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3658S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3659S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3660S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3661S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3662S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3663S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3664S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3665S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3666S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3667S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3668S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3669S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_3670S,2025-10-17 14:00,어울링,정상대기
202511,001_0110_01875,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01876,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01877,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01878,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01960,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01961,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01962,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01963,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01964,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01965,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01966,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01967,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01968,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01969,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01970,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01971,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01972,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01973,2020-10-07 16:42,어울링,관리자재배치
202511,001_0110_01974,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01975,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01976,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01977,2020-10-07 16:42,어울링,관리자재배치
202511,001_0110_01978,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01979,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01980,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01981,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01982,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01983,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01984,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01985,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01986,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01987,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01988,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01989,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01990,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01991,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01992,2020-10-07 16:42,어울링,대여중
202511,001_0110_01993,2020-10-07 16:42,어울링,관리자재배치
202511,001_0110_01994,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01995,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01996,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01997,2020-10-07 16:42,어울링,입고
202511,001_0110_01998,2020-10-07 16:42,어울링,정상대기
202511,001_0110_01999,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02000,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02001,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02002,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02003,2020-10-07 16:42,어울링,관리자재배치
202511,001_0110_02004,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02005,2020-10-07 16:42,어울링,대여중
202511,001_0110_02006,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02007,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02008,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02009,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02010,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02011,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02012,2020-10-07 16:42,어울링,관리자재배치
202511,001_0110_02013,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02014,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02015,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02016,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02017,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02018,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02019,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02020,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02021,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02022,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02023,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02024,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02025,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02026,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02027,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02028,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02029,2020-10-07 16:42,어울링,대여중
202511,001_0110_02030,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02031,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02032,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02033,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02034,2020-10-07 16:42,어울링,입고
202511,001_0110_02035,2020-10-07 16:42,어울링,정상대기
202511,001_0110_02036,2020-10-07 16:42,어울링,대여중
202511,001_0110_00296,2018-06-26 11:30,어울링,입고
202511,001_0110_00297,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00298,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00299,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00300,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00301,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00302,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00303,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00304,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00305,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00306,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00307,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00308,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00309,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00310,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00311,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00312,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00313,2018-06-26 11:30,어울링,입고
202511,001_0110_00314,2018-06-26 11:30,어울링,입고
202511,001_0110_00315,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00316,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00317,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00318,2018-06-26 11:30,어울링,입고
202511,001_0110_00319,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00320,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00321,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00322,2018-06-26 11:30,어울링,입고
202511,001_0110_00323,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00324,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00325,2018-06-26 11:30,어울링,입고
202511,001_0110_00326,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00327,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00328,2018-06-26 11:30,어울링,입고
202511,001_0110_00329,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00330,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00331,2018-06-26 11:30,어울링,입고
202511,001_0110_00332,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00333,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00334,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00417,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00418,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00419,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00420,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00421,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00422,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00423,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00424,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00425,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00426,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00427,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00428,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00429,2018-06-26 11:30,어울링,입고
202511,001_0110_00430,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00431,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00432,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00433,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00434,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00435,2018-06-26 11:30,어울링,관리자재배치
202511,001_0110_00436,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00437,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00438,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00439,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00440,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00441,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00442,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00443,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00444,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00445,2018-06-26 11:30,어울링,대여중
202511,001_0110_00446,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00447,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00448,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00449,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00450,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00451,2018-06-26 11:30,어울링,입고
202511,001_0110_00452,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00453,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00454,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00455,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00456,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00457,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00458,2018-06-26 11:30,어울링,정상대기
202511,001_0110_00459,2018-06-26 11:30,어울링,정상대기
202511,001_0110_02431,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02432,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02433,2021-03-12 17:09,어울링,입고
202511,001_0110_02434,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02435,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02436,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02437,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02438,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02439,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02440,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02441,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02442,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02443,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02444,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02445,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02527,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02528,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02529,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02530,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02531,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02532,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02533,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02534,2021-10-26 11:29,어울링,입고
202511,001_0110_02535,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02536,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02537,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02538,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02539,2021-10-26 11:29,어울링,입고
202511,001_0110_02540,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02541,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02542,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02543,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02544,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02545,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02546,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02547,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02548,2021-10-26 11:29,어울링,관리자재배치
202511,001_0110_02549,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02550,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02551,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02552,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02553,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02554,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02555,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02556,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02557,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02558,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02559,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02560,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02561,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02562,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02563,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02564,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02565,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02566,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02567,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02568,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02569,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02570,2021-10-26 11:29,어울링,관리자재배치
202511,001_0110_02571,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02572,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02573,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02574,2021-10-26 11:29,어울링,입고
202511,001_0110_02575,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02576,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02577,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02578,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02579,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02580,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02581,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02582,2021-10-26 11:29,어울링,관리자재배치
202511,001_0110_02583,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02584,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02585,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02586,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02587,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02588,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02589,2021-10-26 11:29,어울링,관리자재배치
202511,001_0110_02590,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02591,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02592,2021-10-26 11:29,어울링,정상대기
202511,001_0110_02312,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02313,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02314,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02315,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02316,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02317,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02318,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02319,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02320,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02321,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02322,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02323,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02324,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02325,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02326,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02327,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02328,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02329,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02330,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02331,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02332,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02333,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02334,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02335,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02336,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02337,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02338,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02339,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02340,2021-03-12 17:09,어울링,대여중
202511,001_0110_02341,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02342,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02343,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02344,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02345,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02346,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02347,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02348,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02349,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02350,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02351,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02352,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02353,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02354,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02355,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02356,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02357,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02358,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02359,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02360,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02361,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02362,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02363,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02364,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02446,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02447,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02448,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02449,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02450,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02451,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02452,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02453,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02454,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02455,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02456,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02457,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02458,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02459,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02460,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02461,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02462,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02463,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02464,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02465,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02466,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02467,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02468,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02469,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02470,2021-03-12 17:09,어울링,대여중
202511,001_0110_02471,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02472,2021-03-12 17:09,어울링,정상대기
202511,001_0110_02473,2021-03-12 17:09,어울링,정상대기
202511,001_0110_01524,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01525,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01526,2019-11-11 10:31,어울링,관리자재배치
202511,001_0110_01527,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01528,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01529,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01530,2019-11-11 10:31,어울링,정상대기
202511,001_0110_01531,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01532,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01533,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01534,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01535,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01536,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01537,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01538,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01539,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01540,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01541,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01542,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01543,2019-11-28 15:21,어울링,관리자재배치
202511,001_0110_01544,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01545,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01546,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01547,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01548,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01549,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01550,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01551,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01552,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01553,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01554,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01555,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01556,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01557,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01558,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01559,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01560,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01561,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01562,2019-11-28 15:21,어울링,정상대기
202511,001_0110_01563,2019-11-28 15:21,어울링,정상대기
